index,sentiment,cum_sentiment
1613.0,0.92307692307692313,36.0
1614.0,0.92929292929292928,92.0
1615.0,1.1916666666666667,143.0
1616.0,1.0357142857142858,29.0
1617.0,1.6666666666666667,15.0
1618.0,0.21333333333333335,16.0
1619.0,1.0833333333333333,13.0
1620.0,1.2916666666666667,93.0
1621.0,0.31818181818181818,21.0
1622.0,0.54545454545454541,24.0
1623.0,0.30275229357798167,33.0
1624.0,1.2,60.0
1625.0,1.0256410256410255,40.0
1626.0,0.0,0.0
1627.0,0.10000000000000001,1.0
1628.0,1.1956521739130435,55.0
1629.0,0.28048780487804881,23.0
1630.0,0.78823529411764703,67.0
1631.0,1.088235294117647,37.0
1632.0,0.29999999999999999,30.0
1633.0,0.77272727272727271,51.0
1634.0,0.066666666666666666,2.0
1635.0,0.43902439024390244,54.0
1636.0,1.4457831325301205,120.0
1637.0,0.016129032258064516,1.0
1638.0,0.83606557377049184,51.0
1639.0,0.81395348837209303,35.0
1640.0,0.61111111111111116,22.0
1641.0,0.40277777777777779,29.0
1642.0,0.92307692307692313,48.0
1643.0,0.080808080808080815,8.0
1644.0,0.85185185185185186,23.0
1645.0,-0.10416666666666667,-10.0
1646.0,-0.37647058823529411,-32.0
1647.0,-0.52348993288590606,-78.0
1648.0,0.76923076923076927,50.0
1649.0,0.2857142857142857,6.0
1650.0,-0.086206896551724144,-5.0
1651.0,0.45348837209302323,39.0
1652.0,0.26470588235294118,9.0
1653.0,0.90625,87.0
1654.0,1.0,4.0
1655.0,0.50666666666666671,38.0
1656.0,0.84210526315789469,48.0
1657.0,0.5934959349593496,73.0
1658.0,0.45070422535211269,32.0
1659.0,1.2,6.0
1660.0,0.47457627118644069,28.0
1661.0,0.30434782608695654,7.0
1662.0,0.77419354838709675,48.0
1663.0,0.7975460122699386,130.0
1664.0,0.22772277227722773,23.0
1665.0,0.6216216216216216,46.0
1666.0,-0.38235294117647056,-13.0
1667.0,0.8867924528301887,47.0
1668.0,0.86046511627906974,37.0
1669.0,1.1176470588235294,19.0
1670.0,0.34567901234567899,28.0
1671.0,0.98148148148148151,53.0
1672.0,0.94117647058823528,144.0
1673.0,0.84615384615384615,33.0
1674.0,0.93506493506493504,72.0
1675.0,0.64102564102564108,50.0
1676.0,-0.29333333333333333,-22.0
1677.0,-0.66666666666666663,-76.0
1678.0,0.090909090909090912,4.0
1679.0,-0.050632911392405063,-4.0
1680.0,1.0952380952380953,23.0
1681.0,-0.012345679012345678,-1.0
1682.0,0.071428571428571425,4.0
1683.0,1.0800000000000001,54.0
1684.0,0.7142857142857143,15.0
1685.0,-0.17948717948717949,-14.0
1686.0,-0.70422535211267601,-50.0
1687.0,0.49315068493150682,36.0
1688.0,0.94339622641509435,50.0
1689.0,0.68888888888888888,62.0
1690.0,1.7291666666666667,166.0
1691.0,-0.16190476190476191,-17.0
1692.0,0.18461538461538463,12.0
1693.0,0.90476190476190477,19.0
1694.0,0.27272727272727271,6.0
1695.0,0.07407407407407407,4.0
1696.0,-0.54545454545454541,-12.0
1697.0,0.13924050632911392,11.0
1698.0,1.3088235294117647,89.0
1699.0,0.6333333333333333,19.0
1700.0,1.0487804878048781,43.0
1701.0,1.9375,62.0
1702.0,0.97916666666666663,47.0
1703.0,0.7078651685393258,63.0
1704.0,-0.34426229508196721,-21.0
1705.0,0.42105263157894735,8.0
1706.0,0.10000000000000001,7.0
1707.0,1.0,52.0
1708.0,-0.20000000000000001,-25.0
1709.0,1.40625,45.0
1710.0,-0.17241379310344829,-10.0
1711.0,0.77840909090909094,137.0
1712.0,1.4285714285714286,10.0
1713.0,0.77777777777777779,49.0
1714.0,0.55555555555555558,25.0
1715.0,1.25,60.0
1716.0,0.84999999999999998,17.0
1717.0,-0.57627118644067798,-68.0
1718.0,0.54736842105263162,52.0
1719.0,1.375,55.0
1720.0,1.125,36.0
1721.0,0.29999999999999999,15.0
1722.0,0.45283018867924529,24.0
1723.0,0.36842105263157893,7.0
1724.0,1.8125,145.0
1725.0,1.4705882352941178,25.0
1726.0,1.0909090909090908,24.0
1727.0,-0.25,-14.0
1728.0,-0.91549295774647887,-130.0
1729.0,-0.040816326530612242,-2.0
1730.0,1.5454545454545454,136.0
1731.0,0.24096385542168675,20.0
1732.0,1.1052631578947369,21.0
1733.0,0.54716981132075471,29.0
1734.0,0.61290322580645162,38.0
1735.0,0.18604651162790697,16.0
1736.0,0.78048780487804881,32.0
1737.0,0.90476190476190477,19.0
1738.0,0.66666666666666663,6.0
1739.0,-0.14285714285714285,-1.0
1740.0,0.043478260869565216,2.0
1741.0,1.3243243243243243,49.0
1742.0,-0.36144578313253012,-30.0
1743.0,0.40659340659340659,37.0
1744.0,0.0,0.0
1745.0,-0.20799999999999999,-26.0
1746.0,0.24285714285714285,17.0
1747.0,-0.24427480916030533,-32.0
1748.0,0.092105263157894732,7.0
1749.0,-0.56818181818181823,-25.0
1750.0,1.2571428571428571,44.0
1751.0,0.59999999999999998,21.0
1752.0,0.29545454545454547,13.0
1753.0,1.1188118811881189,113.0
1754.0,-0.59124087591240881,-81.0
1755.0,0.82539682539682535,52.0
1756.0,0.52631578947368418,20.0
1757.0,1.9411764705882353,33.0
1758.0,0.53378378378378377,79.0
1759.0,0.23741007194244604,33.0
1760.0,0.55462184873949583,66.0
1761.0,1.0109890109890109,92.0
1762.0,-0.025974025974025976,-2.0
1763.0,1.1111111111111112,80.0
1764.0,0.89473684210526316,85.0
1765.0,1.2,54.0
1766.0,0.52857142857142858,37.0
1767.0,-0.27142857142857141,-19.0
1768.0,-0.24489795918367346,-12.0
1769.0,0.56000000000000005,28.0
1770.0,1.1212121212121211,37.0
1771.0,0.6216216216216216,23.0
1772.0,0.8666666666666667,39.0
1773.0,-0.51111111111111107,-46.0
1774.0,0.090909090909090912,2.0
1775.0,0.1864406779661017,11.0
1776.0,-0.31683168316831684,-32.0
1777.0,-0.90476190476190477,-114.0
1778.0,0.45652173913043476,21.0
1779.0,0.91549295774647887,65.0
1780.0,-0.17241379310344829,-5.0
1781.0,1.7894736842105263,34.0
1782.0,0.9285714285714286,78.0
1783.0,0.46969696969696972,31.0
1784.0,0.84999999999999998,34.0
1785.0,0.51351351351351349,38.0
1786.0,0.68478260869565222,63.0
1787.0,0.45454545454545453,45.0
1788.0,-0.13953488372093023,-12.0
1789.0,2.0,12.0
1790.0,-0.084745762711864403,-10.0
1791.0,0.77777777777777779,14.0
1792.0,0.38144329896907214,37.0
1793.0,-0.073529411764705885,-5.0
1794.0,0.3188405797101449,22.0
1795.0,1.4565217391304348,134.0
1796.0,-0.010638297872340425,-1.0
1797.0,0.5,12.0
1798.0,1.1071428571428572,62.0
1799.0,1.1599999999999999,29.0
1800.0,0.9821428571428571,55.0
1801.0,0.57894736842105265,33.0
1802.0,1.1818181818181819,91.0
1803.0,0.23684210526315788,9.0
1804.0,-1.45,-58.0
1805.0,0.10185185185185185,11.0
1806.0,1.0238095238095237,43.0
1807.0,1.7027027027027026,63.0
1808.0,1.0333333333333334,31.0
1809.0,0.45977011494252873,40.0
1810.0,0.79591836734693877,39.0
1811.0,0.94285714285714284,33.0
1812.0,0.23999999999999999,24.0
1813.0,0.54545454545454541,30.0
1814.0,1.1818181818181819,39.0
1815.0,0.44444444444444442,28.0
1816.0,1.5294117647058822,130.0
1817.0,0.79661016949152541,47.0
1818.0,0.27419354838709675,17.0
1819.0,0.71875,46.0
1820.0,1.013157894736842,77.0
1821.0,0.5,13.0
1822.0,-0.35849056603773582,-38.0
1823.0,0.45238095238095238,38.0
1824.0,0.23404255319148937,11.0
1825.0,0.88,22.0
1826.0,1.21875,39.0
1827.0,0.46666666666666667,7.0
1828.0,1.5833333333333333,19.0
1829.0,0.89473684210526316,51.0
1830.0,0.1111111111111111,2.0
1831.0,0.30508474576271188,36.0
1832.0,-0.059999999999999998,-3.0
1833.0,0.36842105263157893,7.0
1834.0,0.6376811594202898,44.0
1835.0,0.88888888888888884,16.0
1836.0,1.3157894736842106,25.0
1837.0,0.660377358490566,35.0
1838.0,1.0,30.0
1839.0,0.30769230769230771,32.0
1840.0,0.56666666666666665,17.0
1841.0,0.62068965517241381,18.0
1842.0,0.61585365853658536,101.0
1843.0,0.7142857142857143,25.0
1844.0,0.47058823529411764,16.0
1845.0,0.38461538461538464,5.0
1846.0,0.13513513513513514,5.0
1847.0,1.3728813559322033,81.0
1848.0,1.1355932203389831,67.0
1849.0,1.25,90.0
1850.0,1.1428571428571428,16.0
1851.0,0.46153846153846156,24.0
1852.0,-0.94444444444444442,-85.0
1853.0,0.20833333333333334,10.0
1854.0,0.9438202247191011,84.0
1855.0,1.5384615384615385,20.0
1856.0,0.34177215189873417,27.0
1857.0,0.92156862745098034,94.0
1858.0,0.4375,35.0
1859.0,0.56862745098039214,29.0
1860.0,0.66279069767441856,57.0
1861.0,1.0,5.0
1862.0,-0.59999999999999998,-9.0
1863.0,0.6470588235294118,33.0
1864.0,0.4777777777777778,43.0
1865.0,0.74358974358974361,29.0
1866.0,-0.043478260869565216,-1.0
1867.0,0.57547169811320753,61.0
1868.0,0.28409090909090912,25.0
1869.0,0.51063829787234039,24.0
1870.0,-0.30399999999999999,-38.0
1871.0,0.37704918032786883,23.0
1872.0,0.20000000000000001,2.0
1873.0,0.27272727272727271,27.0
1874.0,0.3968253968253968,25.0
1875.0,-0.63380281690140849,-90.0
1876.0,0.18518518518518517,5.0
1877.0,1.125,9.0
1878.0,1.3928571428571428,39.0
1879.0,-0.21088435374149661,-31.0
1880.0,1.1506849315068493,84.0
1881.0,0.76470588235294112,26.0
1882.0,1.0612244897959184,52.0
1883.0,0.33333333333333331,41.0
1884.0,-0.55660377358490565,-59.0
1885.0,-0.08771929824561403,-10.0
1886.0,0.20547945205479451,15.0
1887.0,0.25,3.0
1888.0,0.7192982456140351,41.0
1889.0,0.40476190476190477,17.0
1890.0,0.55555555555555558,35.0
1891.0,0.375,6.0
1892.0,0.43925233644859812,47.0
1893.0,1.3333333333333333,40.0
1894.0,0.44927536231884058,62.0
1895.0,2.3181818181818183,153.0
1896.0,0.093333333333333338,7.0
1897.0,2.625,21.0
1898.0,1.5,81.0
1899.0,0.89473684210526316,17.0
1900.0,0.45161290322580644,14.0
1901.0,-0.23999999999999999,-12.0
1902.0,0.31111111111111112,14.0
1903.0,1.4666666666666666,22.0
1904.0,1.1875,19.0
1905.0,1.4285714285714286,60.0
1906.0,0.6875,22.0
1907.0,1.0277777777777777,37.0
1908.0,0.68548387096774188,85.0
1909.0,1.4823529411764707,126.0
1910.0,0.51851851851851849,14.0
1911.0,0.32500000000000001,26.0
1912.0,0.37864077669902912,39.0
1913.0,0.7816091954022989,68.0
1914.0,0.56043956043956045,51.0
1915.0,0.5714285714285714,12.0
1916.0,0.5714285714285714,52.0
1917.0,0.69999999999999996,28.0
1918.0,0.91666666666666663,22.0
1919.0,0.33898305084745761,20.0
1920.0,0.51401869158878499,55.0
1921.0,2.0357142857142856,57.0
1922.0,0.27272727272727271,9.0
1923.0,1.1071428571428572,31.0
1924.0,-0.043478260869565216,-2.0
1925.0,0.0,0.0
1926.0,0.47297297297297297,35.0
1927.0,0.0,0.0
1928.0,0.6953125,89.0
1929.0,0.62686567164179108,42.0
1930.0,0.20000000000000001,3.0
1931.0,-0.20588235294117646,-7.0
1932.0,-1.2857142857142858,-45.0
1933.0,0.72413793103448276,42.0
1934.0,0.5,42.0
1935.0,0.77647058823529413,66.0
1936.0,1.8518518518518519,50.0
1937.0,1.826086956521739,126.0
1938.0,0.8571428571428571,24.0
1939.0,0.097826086956521743,9.0
1940.0,1.3571428571428572,19.0
1941.0,0.9850746268656716,66.0
1942.0,1.6875,27.0
1943.0,1.736842105263158,66.0
1944.0,-0.55000000000000004,-22.0
1945.0,0.52941176470588236,18.0
1946.0,1.1000000000000001,77.0
1947.0,0.64150943396226412,68.0
1948.0,0.85314685314685312,122.0
1949.0,0.0,0.0
1950.0,0.31034482758620691,18.0
1951.0,0.4935064935064935,38.0
1952.0,1.0481927710843373,87.0
1953.0,-0.60106382978723405,-113.0
1954.0,1.0467289719626167,112.0
1955.0,0.6333333333333333,19.0
1956.0,0.625,40.0
1957.0,-0.42622950819672129,-52.0
1958.0,-0.064516129032258063,-2.0
1959.0,0.32203389830508472,19.0
1960.0,1.3714285714285714,48.0
1961.0,0.07407407407407407,6.0
1962.0,-0.20338983050847459,-12.0
1963.0,0.6470588235294118,77.0
1964.0,0.18181818181818182,4.0
1965.0,0.75555555555555554,68.0
1966.0,1.4555555555555555,131.0
1967.0,0.46987951807228917,39.0
1968.0,0.94285714285714284,33.0
1969.0,0.1891891891891892,14.0
1970.0,0.80000000000000004,20.0
1971.0,0.70329670329670335,64.0
1972.0,-0.47999999999999998,-36.0
1973.0,0.7441860465116279,32.0
1974.0,0.72727272727272729,8.0
1975.0,0.72307692307692306,47.0
1976.0,0.74193548387096775,23.0
1977.0,-0.70873786407766992,-73.0
1978.0,-0.61363636363636365,-27.0
1979.0,0.78481012658227844,62.0
1980.0,0.34545454545454546,19.0
1981.0,0.84615384615384615,33.0
1982.0,0.44791666666666669,43.0
1983.0,-0.5714285714285714,-48.0
1984.0,-0.4462809917355372,-54.0
1985.0,0.82857142857142863,29.0
1986.0,0.69811320754716977,37.0
1987.0,0.17037037037037037,23.0
1988.0,0.39449541284403672,43.0
1989.0,0.46875,15.0
1990.0,1.0384615384615385,54.0
1991.0,1.0,51.0
1992.0,0.54929577464788737,39.0
1993.0,0.2839506172839506,23.0
1994.0,-0.7567567567567568,-28.0
1995.0,0.75206611570247939,91.0
1996.0,0.66666666666666663,12.0
1997.0,0.13953488372093023,6.0
1998.0,0.8125,13.0
1999.0,-0.47222222222222221,-34.0
2000.0,0.23809523809523808,25.0
2001.0,-0.13043478260869565,-3.0
2002.0,1.2941176470588236,22.0
2003.0,0.52380952380952384,44.0
2004.0,0.86956521739130432,40.0
2005.0,-0.10000000000000001,-3.0
2006.0,0.87096774193548387,27.0
2007.0,-0.18292682926829268,-15.0
2008.0,-0.5,-56.0
2009.0,0.37662337662337664,29.0
2010.0,-0.15789473684210525,-18.0
2011.0,1.3636363636363635,15.0
2012.0,0.039215686274509803,2.0
2013.0,-0.31818181818181818,-21.0
2014.0,-0.43283582089552236,-29.0
2015.0,0.16071428571428573,9.0
2016.0,-0.17006802721088435,-25.0
2017.0,-0.20000000000000001,-13.0
2018.0,0.39506172839506171,32.0
2019.0,1.2307692307692308,16.0
2020.0,-0.056179775280898875,-5.0
2021.0,0.84999999999999998,34.0
2022.0,0.44,22.0
2023.0,1.5714285714285714,22.0
2024.0,0.78260869565217395,18.0
2025.0,0.51020408163265307,50.0
2026.0,1.0681818181818181,47.0
2027.0,-0.80952380952380953,-85.0
2028.0,-0.35714285714285715,-5.0
2029.0,0.18181818181818182,4.0
2030.0,0.59999999999999998,9.0
2031.0,0.69999999999999996,21.0
2032.0,1.1724137931034482,136.0
2033.0,1.3999999999999999,7.0
2034.0,0.0,0.0
2035.0,0.55555555555555558,5.0
2036.0,0.60176991150442483,68.0
2037.0,0.55263157894736847,21.0
2038.0,1.6153846153846154,42.0
2039.0,0.71666666666666667,43.0
2040.0,0.64864864864864868,48.0
2041.0,2.1818181818181817,24.0
2042.0,0.089999999999999997,9.0
2043.0,0.1951219512195122,8.0
2044.0,1.0,36.0
2045.0,0.42105263157894735,32.0
2046.0,0.38461538461538464,10.0
2047.0,-0.94545454545454544,-104.0
2048.0,-0.27777777777777779,-5.0
2049.0,1.2714285714285714,89.0
2050.0,0.7865168539325843,70.0
2051.0,1.25,80.0
2052.0,0.04878048780487805,2.0
2053.0,1.3076923076923077,34.0
2054.0,-0.082191780821917804,-6.0
2055.0,1.5054945054945055,137.0
2056.0,0.44444444444444442,8.0
2057.0,0.45588235294117646,31.0
2058.0,-0.32894736842105265,-25.0
2059.0,0.296875,19.0
2060.0,-0.15151515151515152,-10.0
2061.0,0.58333333333333337,7.0
2062.0,-0.38636363636363635,-17.0
2063.0,1.037037037037037,28.0
2064.0,0.023809523809523808,1.0
2065.0,0.2608695652173913,6.0
2066.0,1.5,18.0
2067.0,0.42696629213483145,38.0
2068.0,0.66153846153846152,43.0
2069.0,0.59649122807017541,34.0
2070.0,-0.82653061224489799,-81.0
2071.0,0.27027027027027029,10.0
2072.0,0.29333333333333333,22.0
2073.0,0.68181818181818177,30.0
2074.0,0.40909090909090912,18.0
2075.0,0.042253521126760563,3.0
2076.0,0.32835820895522388,22.0
2077.0,0.79245283018867929,84.0
2078.0,-0.2978723404255319,-14.0
2079.0,0.59649122807017541,34.0
2080.0,0.37142857142857144,13.0
2081.0,0.71875,23.0
2082.0,-0.1326530612244898,-13.0
2083.0,0.088495575221238937,10.0
2084.0,-0.52173913043478259,-12.0
2085.0,1.0526315789473684,20.0
2086.0,-0.59677419354838712,-37.0
2087.0,1.5833333333333333,57.0
2088.0,0.01,1.0
2089.0,0.16867469879518071,14.0
2090.0,-0.70394736842105265,-107.0
2091.0,0.3888888888888889,28.0
2092.0,0.59999999999999998,24.0
2093.0,-0.31428571428571428,-22.0
2094.0,-1.65625,-53.0
2095.0,0.47222222222222221,17.0
2096.0,1.0,27.0
2097.0,2.0,20.0
2098.0,1.2727272727272727,14.0
2099.0,0.25842696629213485,23.0
2100.0,1.0,43.0
2101.0,1.0,75.0
2102.0,1.1428571428571428,16.0
2103.0,1.1395348837209303,49.0
2104.0,2.0625,33.0
2105.0,0.91836734693877553,45.0
2106.0,0.66666666666666663,26.0
2107.0,0.59999999999999998,24.0
2108.0,0.42857142857142855,15.0
2109.0,0.98275862068965514,57.0
2110.0,1.3333333333333333,8.0
2111.0,0.5376344086021505,50.0
2112.0,0.86956521739130432,40.0
2113.0,0.64634146341463417,53.0
2114.0,0.89583333333333337,43.0
2115.0,-0.12195121951219512,-5.0
2116.0,0.025316455696202531,2.0
2117.0,-0.65000000000000002,-78.0
2118.0,0.23469387755102042,23.0
2119.0,1.3999999999999999,7.0
2120.0,0.2413793103448276,21.0
2121.0,-1.0727272727272728,-59.0
2122.0,0.71052631578947367,27.0
2123.0,-0.17857142857142858,-10.0
2124.0,-0.15555555555555556,-7.0
2125.0,-0.29921259842519687,-38.0
2126.0,0.29999999999999999,3.0
2127.0,0.60869565217391308,42.0
2128.0,0.94871794871794868,74.0
2129.0,0.95081967213114749,58.0
